Sample	City	Environment	ARG_Class	Abundance
SRR26909531	Delhi	Controlled	ACT-72	3
SRR26909531	Delhi	Controlled	ACT-76	2
SRR26909531	Delhi	Controlled	ACT-79	4
SRR26909531	Delhi	Controlled	ACT-80	1
SRR26909531	Delhi	Controlled	ACT-81	1
SRR26909531	Delhi	Controlled	ACT-83	2
SRR26909531	Delhi	Controlled	ACT-85	7
SRR26909531	Delhi	Controlled	ACT-86	1
SRR26909531	Delhi	Controlled	ACT-88	1
SRR26909531	Delhi	Controlled	ACT-89	2
SRR26909531	Delhi	Controlled	ACT-90	1
SRR26909531	Delhi	Controlled	ADC-10	1
SRR26909531	Delhi	Controlled	ADC-102	1
SRR26909531	Delhi	Controlled	ADC-104	2
SRR26909531	Delhi	Controlled	ADC-11	1
SRR26909531	Delhi	Controlled	ADC-120	1
SRR26909531	Delhi	Controlled	ADC-127	2
SRR26909531	Delhi	Controlled	ADC-128	2
SRR26909531	Delhi	Controlled	ADC-133	1
SRR26909531	Delhi	Controlled	ADC-137	2
SRR26909531	Delhi	Controlled	ADC-138	1
SRR26909531	Delhi	Controlled	ADC-141	1
SRR26909531	Delhi	Controlled	ADC-15	1
SRR26909531	Delhi	Controlled	ADC-159	1
SRR26909531	Delhi	Controlled	ADC-162	1
SRR26909531	Delhi	Controlled	ADC-167	1
SRR26909531	Delhi	Controlled	ADC-172	1
SRR26909531	Delhi	Controlled	ADC-18	1
SRR26909531	Delhi	Controlled	ADC-194	3
SRR26909531	Delhi	Controlled	ADC-20	2
SRR26909531	Delhi	Controlled	ADC-202	3
SRR26909531	Delhi	Controlled	ADC-21	4
SRR26909531	Delhi	Controlled	ADC-212	2
SRR26909531	Delhi	Controlled	ADC-221	5
SRR26909531	Delhi	Controlled	ADC-234	1
SRR26909531	Delhi	Controlled	ADC-246	2
SRR26909531	Delhi	Controlled	ADC-264	1
SRR26909531	Delhi	Controlled	ADC-266	1
SRR26909531	Delhi	Controlled	ADC-291	3
SRR26909531	Delhi	Controlled	ADC-3	1
SRR26909531	Delhi	Controlled	ADC-306	3
SRR26909531	Delhi	Controlled	ADC-307	1
SRR26909531	Delhi	Controlled	ADC-309	11
SRR26909531	Delhi	Controlled	ADC-313	1
SRR26909531	Delhi	Controlled	ADC-330	1
SRR26909531	Delhi	Controlled	ADC-351	5
SRR26909531	Delhi	Controlled	ADC-41	1
SRR26909531	Delhi	Controlled	ADC-58	1
SRR26909531	Delhi	Controlled	ADC-59	1
SRR26909531	Delhi	Controlled	ADC-66	3
SRR26909531	Delhi	Controlled	ADC-68	2
SRR26909531	Delhi	Controlled	ADC-7	14
SRR26909531	Delhi	Controlled	ADC-8	25
SRR26909531	Delhi	Controlled	ADC-84	2
SRR26909531	Delhi	Controlled	ADC-85	1
SRR26909531	Delhi	Controlled	ADC-90	3
SRR26909531	Delhi	Controlled	ADC-92	3
SRR26909531	Delhi	Controlled	AER-1	295
SRR26909531	Delhi	Controlled	AFM-5	2
SRR26909531	Delhi	Controlled	AIM-1	61
SRR26909531	Delhi	Controlled	AIM-2	10
SRR26909531	Delhi	Controlled	ALG11-1	41
SRR26909531	Delhi	Controlled	ALG6-1	39
SRR26909531	Delhi	Controlled	ALI-1	8
SRR26909531	Delhi	Controlled	ALI-2	2
SRR26909531	Delhi	Controlled	AMZ-1	78
SRR26909531	Delhi	Controlled	ANA-1	34
SRR26909531	Delhi	Controlled	ANT(2'')-Ia	146
SRR26909531	Delhi	Controlled	ANT(3'')-IIa	8
SRR26909531	Delhi	Controlled	ANT(3'')-IIb	21
SRR26909531	Delhi	Controlled	ANT(3'')-IIc	14
SRR26909531	Delhi	Controlled	ANT(3'')-Ib	46
SRR26909531	Delhi	Controlled	ANT(4')-IIa	21
SRR26909531	Delhi	Controlled	ANT(4')-IIb	13
SRR26909531	Delhi	Controlled	ANT(4')-Ib	20
SRR26909531	Delhi	Controlled	ANT(6)-Ia	58
SRR26909531	Delhi	Controlled	ANT(6)-Ib	37
SRR26909531	Delhi	Controlled	ANT(9)-Ia	54
SRR26909531	Delhi	Controlled	ANT(9)-Ib	2
SRR26909531	Delhi	Controlled	ANT(9)-Ic	11
SRR26909531	Delhi	Controlled	APH(2'')-IIIa	3
SRR26909531	Delhi	Controlled	APH(2'')-IIa	10
SRR26909531	Delhi	Controlled	APH(2'')-Ie	6
SRR26909531	Delhi	Controlled	APH(2'')-If	4
SRR26909531	Delhi	Controlled	APH(3'')-Ia	27
SRR26909531	Delhi	Controlled	APH(3'')-Ib	875
SRR26909531	Delhi	Controlled	APH(3'')-Ic	17
SRR26909531	Delhi	Controlled	APH(3')-IIIa	14
SRR26909531	Delhi	Controlled	APH(3')-IIa	7
SRR26909531	Delhi	Controlled	APH(3')-IIb	16
SRR26909531	Delhi	Controlled	APH(3')-IIc	13
SRR26909531	Delhi	Controlled	APH(3')-IVa	15
SRR26909531	Delhi	Controlled	APH(3')-Ia	52
SRR26909531	Delhi	Controlled	APH(3')-Ib	27
SRR26909531	Delhi	Controlled	APH(3')-VIIIa	18
SRR26909531	Delhi	Controlled	APH(3')-VIIIb	4
SRR26909531	Delhi	Controlled	APH(3')-VIIa	2
SRR26909531	Delhi	Controlled	APH(3')-VIa	1
SRR26909531	Delhi	Controlled	APH(3')-VIb	6
SRR26909531	Delhi	Controlled	APH(3')-Va	6
SRR26909531	Delhi	Controlled	APH(3')-Vb	7
SRR26909531	Delhi	Controlled	APH(3')-Vc	2
SRR26909531	Delhi	Controlled	APH(4)-Ia	5
SRR26909531	Delhi	Controlled	APH(4)-Ib	1
SRR26909531	Delhi	Controlled	APH(6)-Ia	22
SRR26909531	Delhi	Controlled	APH(6)-Ib	40
SRR26909531	Delhi	Controlled	APH(6)-Ic	66
SRR26909531	Delhi	Controlled	APH(6)-Id	927
SRR26909531	Delhi	Controlled	APH(7'')-Ia	3
SRR26909531	Delhi	Controlled	APH(9)-Ia	20
SRR26909531	Delhi	Controlled	APH(9)-Ib	49
SRR26909531	Delhi	Controlled	APH(9)-Ic	64
SRR26909531	Delhi	Controlled	AQU-1	7
SRR26909531	Delhi	Controlled	AQU-2	11
SRR26909531	Delhi	Controlled	AQU-3	4
SRR26909531	Delhi	Controlled	ARL-1	3
SRR26909531	Delhi	Controlled	ARL-2	3
SRR26909531	Delhi	Controlled	ARL-3	3
SRR26909531	Delhi	Controlled	ARL-4	1
SRR26909531	Delhi	Controlled	ARL-5	3
SRR26909531	Delhi	Controlled	AST-1	5
SRR26909531	Delhi	Controlled	ASU1-1	3
SRR26909531	Delhi	Controlled	Abau_AbaF	4828
SRR26909531	Delhi	Controlled	Abau_AbaQ	1115
SRR26909531	Delhi	Controlled	Abau_AmvA	326
SRR26909531	Delhi	Controlled	Acla_ACT_CHL	12
SRR26909531	Delhi	Controlled	AcrE	664
SRR26909531	Delhi	Controlled	AcrF	3055
SRR26909531	Delhi	Controlled	AcrS	1285
SRR26909531	Delhi	Controlled	Afab_ACT_CHL	674
SRR26909531	Delhi	Controlled	ArnT	1022
SRR26909531	Delhi	Controlled	AxyX	118
SRR26909531	Delhi	Controlled	AxyY	598
SRR26909531	Delhi	Controlled	B3SU1-1	78
SRR26909531	Delhi	Controlled	B3SU2-1	9
SRR26909531	Delhi	Controlled	BAT-1	18
SRR26909531	Delhi	Controlled	BCL-1	8
SRR26909531	Delhi	Controlled	BES-1	56
SRR26909531	Delhi	Controlled	BIC-1	2
SRR26909531	Delhi	Controlled	BIC-2	4
SRR26909531	Delhi	Controlled	BIL-1	29
SRR26909531	Delhi	Controlled	BIM-1	7
SRR26909531	Delhi	Controlled	BJP-1	100
SRR26909531	Delhi	Controlled	BKC-1	5
SRR26909531	Delhi	Controlled	BLMT	9
SRR26909531	Delhi	Controlled	BMHC-1	8
SRR26909531	Delhi	Controlled	BOR-1	7
SRR26909531	Delhi	Controlled	BPU-1	37
SRR26909531	Delhi	Controlled	BRO-1	1
SRR26909531	Delhi	Controlled	BRP(MBL)	23
SRR26909531	Delhi	Controlled	BSU-1	27
SRR26909531	Delhi	Controlled	BUT-2	21
SRR26909531	Delhi	Controlled	Bado_rpoB_RIF	13456
SRR26909531	Delhi	Controlled	BahA	31
SRR26909531	Delhi	Controlled	Bbif_ileS_MUP	8220
SRR26909531	Delhi	Controlled	BcI	5
SRR26909531	Delhi	Controlled	BcII	30
SRR26909531	Delhi	Controlled	BcIII	8
SRR26909531	Delhi	Controlled	Bla1	11
SRR26909531	Delhi	Controlled	Bla2	15
SRR26909531	Delhi	Controlled	BlaB-16	2
SRR26909531	Delhi	Controlled	BlaB-28	1
SRR26909531	Delhi	Controlled	BlaB-34	1
SRR26909531	Delhi	Controlled	BlaB-9	2
SRR26909531	Delhi	Controlled	Bpse_Omp38	402
SRR26909531	Delhi	Controlled	Bpum_cat86	10
SRR26909531	Delhi	Controlled	Bsub_mprF	132
SRR26909531	Delhi	Controlled	Bsui_mprF	710
SRR26909531	Delhi	Controlled	CAE-1	22
SRR26909531	Delhi	Controlled	CAM-1	2
SRR26909531	Delhi	Controlled	CAR-1	570
SRR26909531	Delhi	Controlled	CARB-1	4
SRR26909531	Delhi	Controlled	CARB-10	4
SRR26909531	Delhi	Controlled	CARB-12	1
SRR26909531	Delhi	Controlled	CARB-14	1
SRR26909531	Delhi	Controlled	CARB-17	7
SRR26909531	Delhi	Controlled	CARB-19	1
SRR26909531	Delhi	Controlled	CARB-2	2
SRR26909531	Delhi	Controlled	CARB-23	2
SRR26909531	Delhi	Controlled	CARB-3	5
SRR26909531	Delhi	Controlled	CARB-4	8
SRR26909531	Delhi	Controlled	CARB-42	1
SRR26909531	Delhi	Controlled	CARB-45	4
SRR26909531	Delhi	Controlled	CARB-48	1
SRR26909531	Delhi	Controlled	CARB-5	3
SRR26909531	Delhi	Controlled	CARB-54	8
SRR26909531	Delhi	Controlled	CARB-57	6
SRR26909531	Delhi	Controlled	CARB-58	4
SRR26909531	Delhi	Controlled	CARB-6	24
SRR26909531	Delhi	Controlled	CARB-7	8
SRR26909531	Delhi	Controlled	CARB-9	13
SRR26909531	Delhi	Controlled	CAU-1	76
SRR26909531	Delhi	Controlled	CBP-1	25
SRR26909531	Delhi	Controlled	CDA-1	2
SRR26909531	Delhi	Controlled	CDD-1	2
SRR26909531	Delhi	Controlled	CDD-2	23
SRR26909531	Delhi	Controlled	CGA-1	28
SRR26909531	Delhi	Controlled	CGB-1	2
SRR26909531	Delhi	Controlled	CHM-1	1
SRR26909531	Delhi	Controlled	CIA-1	11
SRR26909531	Delhi	Controlled	CIA-3	1
SRR26909531	Delhi	Controlled	CIM-1	23
SRR26909531	Delhi	Controlled	CKO-1	3
SRR26909531	Delhi	Controlled	CMA-1	9
SRR26909531	Delhi	Controlled	CMA-2	30
SRR26909531	Delhi	Controlled	CME-1	12
SRR26909531	Delhi	Controlled	CME-2	5
SRR26909531	Delhi	Controlled	CME-3	2
SRR26909531	Delhi	Controlled	CMH-1	8
SRR26909531	Delhi	Controlled	CMH-13	1
SRR26909531	Delhi	Controlled	CMH-2	1
SRR26909531	Delhi	Controlled	CMH-20	6
SRR26909531	Delhi	Controlled	CMH-27	1
SRR26909531	Delhi	Controlled	CMH-3	3
SRR26909531	Delhi	Controlled	CMH-5	7
SRR26909531	Delhi	Controlled	CMY-1	23
SRR26909531	Delhi	Controlled	CMY-104	1
SRR26909531	Delhi	Controlled	CMY-115	2
SRR26909531	Delhi	Controlled	CMY-129	2
SRR26909531	Delhi	Controlled	CMY-144	8
SRR26909531	Delhi	Controlled	CMY-150	10
SRR26909531	Delhi	Controlled	CMY-157	4
SRR26909531	Delhi	Controlled	CMY-168	1
SRR26909531	Delhi	Controlled	CMY-169	10
SRR26909531	Delhi	Controlled	CMY-178	8
SRR26909531	Delhi	Controlled	CMY-179	5
SRR26909531	Delhi	Controlled	CMY-18	5
SRR26909531	Delhi	Controlled	CMY-185	1
SRR26909531	Delhi	Controlled	CMY-190	4
SRR26909531	Delhi	Controlled	CMY-199	1
SRR26909531	Delhi	Controlled	CMY-26	5
SRR26909531	Delhi	Controlled	CMY-27	2
SRR26909531	Delhi	Controlled	CMY-39	6
SRR26909531	Delhi	Controlled	CMY-4	14
SRR26909531	Delhi	Controlled	CMY-42	6
SRR26909531	Delhi	Controlled	CMY-44	71
SRR26909531	Delhi	Controlled	CMY-45	2
SRR26909531	Delhi	Controlled	CMY-49	1
SRR26909531	Delhi	Controlled	CMY-50	1
SRR26909531	Delhi	Controlled	CMY-51	4
SRR26909531	Delhi	Controlled	CMY-54	1
SRR26909531	Delhi	Controlled	CMY-59	12
SRR26909531	Delhi	Controlled	CMY-61	17
SRR26909531	Delhi	Controlled	CMY-70	2
SRR26909531	Delhi	Controlled	CMY-73	7
SRR26909531	Delhi	Controlled	CMY-79	2
SRR26909531	Delhi	Controlled	CMY-8	2
SRR26909531	Delhi	Controlled	CMY-83	11
SRR26909531	Delhi	Controlled	CMY-9	27
SRR26909531	Delhi	Controlled	CMY-93	3
SRR26909531	Delhi	Controlled	CMY-97	1
SRR26909531	Delhi	Controlled	CMY-98	18
SRR26909531	Delhi	Controlled	CMY-99	1
SRR26909531	Delhi	Controlled	CPS-1	8
SRR26909531	Delhi	Controlled	CRD3-1	278
SRR26909531	Delhi	Controlled	CRP	1534
SRR26909531	Delhi	Controlled	CRP-1	3
SRR26909531	Delhi	Controlled	CSA-1	63
SRR26909531	Delhi	Controlled	CTX-M-106	1
SRR26909531	Delhi	Controlled	CTX-M-107	8
SRR26909531	Delhi	Controlled	CTX-M-108	9
SRR26909531	Delhi	Controlled	CTX-M-11	26
SRR26909531	Delhi	Controlled	CTX-M-123	1
SRR26909531	Delhi	Controlled	CTX-M-13	1
SRR26909531	Delhi	Controlled	CTX-M-151	2
SRR26909531	Delhi	Controlled	CTX-M-155	1
SRR26909531	Delhi	Controlled	CTX-M-172	1
SRR26909531	Delhi	Controlled	CTX-M-186	1
SRR26909531	Delhi	Controlled	CTX-M-205	2
SRR26909531	Delhi	Controlled	CTX-M-207	1
SRR26909531	Delhi	Controlled	CTX-M-241	5
SRR26909531	Delhi	Controlled	CTX-M-4	1
SRR26909531	Delhi	Controlled	CTX-M-42	11
SRR26909531	Delhi	Controlled	CTX-M-45	6
SRR26909531	Delhi	Controlled	CTX-M-56	1
SRR26909531	Delhi	Controlled	CTX-M-72	4
SRR26909531	Delhi	Controlled	CTX-M-77	1
SRR26909531	Delhi	Controlled	CVI-1	2
SRR26909531	Delhi	Controlled	CatU	76
SRR26909531	Delhi	Controlled	CblA-1	3
SRR26909531	Delhi	Controlled	Cbut_catB	39
SRR26909531	Delhi	Controlled	Ccol_ACT_CHL	37
SRR26909531	Delhi	Controlled	CcrA	263
SRR26909531	Delhi	Controlled	CdnimB	225
SRR26909531	Delhi	Controlled	CepA-44	1
SRR26909531	Delhi	Controlled	CepS	13
SRR26909531	Delhi	Controlled	CfiA10	1
SRR26909531	Delhi	Controlled	CfiA11	77
SRR26909531	Delhi	Controlled	CfiA17	1
SRR26909531	Delhi	Controlled	CfiA19	22
SRR26909531	Delhi	Controlled	CfiA21	1
SRR26909531	Delhi	Controlled	CfxA2	470
SRR26909531	Delhi	Controlled	CfxA3	8
SRR26909531	Delhi	Controlled	CfxA4	2
SRR26909531	Delhi	Controlled	CfxA5	4
SRR26909531	Delhi	Controlled	CfxA6	57
SRR26909531	Delhi	Controlled	Cper_cplR	1213
SRR26909531	Delhi	Controlled	Cper_mprF	83
SRR26909531	Delhi	Controlled	CrcB	175
SRR26909531	Delhi	Controlled	Cspo_cplR	983
SRR26909531	Delhi	Controlled	Cstr_tetA	13011
SRR26909531	Delhi	Controlled	Ctra_murA_FOF	4430
SRR26909531	Delhi	Controlled	DES-1	22
SRR26909531	Delhi	Controlled	DHA-12	26
SRR26909531	Delhi	Controlled	DHA-15	120
SRR26909531	Delhi	Controlled	DHA-16	6
SRR26909531	Delhi	Controlled	DHA-17	1
SRR26909531	Delhi	Controlled	DHA-19	7
SRR26909531	Delhi	Controlled	DHA-2	5
SRR26909531	Delhi	Controlled	DHA-21	3
SRR26909531	Delhi	Controlled	DHA-30	3
SRR26909531	Delhi	Controlled	DHA-5	2
SRR26909531	Delhi	Controlled	DHA-7	7
SRR26909531	Delhi	Controlled	DHA-9	1
SRR26909531	Delhi	Controlled	DHT2-1	59
SRR26909531	Delhi	Controlled	DYB-1	35
SRR26909531	Delhi	Controlled	DfrA36	43
SRR26909531	Delhi	Controlled	DfrA37	2
SRR26909531	Delhi	Controlled	DfrA38	202
SRR26909531	Delhi	Controlled	DfrA39	51
SRR26909531	Delhi	Controlled	DfrA42_TMP	10
SRR26909531	Delhi	Controlled	DfrA43_TMP	20
SRR26909531	Delhi	Controlled	EAM-1	31
SRR26909531	Delhi	Controlled	EBR-2	2
SRR26909531	Delhi	Controlled	EBR-5	9
SRR26909531	Delhi	Controlled	EC-13	92
SRR26909531	Delhi	Controlled	EC-14	2
SRR26909531	Delhi	Controlled	EC-18	25
SRR26909531	Delhi	Controlled	EC-19	24
SRR26909531	Delhi	Controlled	EC-5	7
SRR26909531	Delhi	Controlled	EC-8	12
SRR26909531	Delhi	Controlled	ECM-1	31
SRR26909531	Delhi	Controlled	ECV-1	12
SRR26909531	Delhi	Controlled	EFM-1	22
SRR26909531	Delhi	Controlled	ELM-1	120
SRR26909531	Delhi	Controlled	ERP-1	11
SRR26909531	Delhi	Controlled	ESP-1	5
SRR26909531	Delhi	Controlled	EVM-1	55
SRR26909531	Delhi	Controlled	Eclo_acrA	421
SRR26909531	Delhi	Controlled	Ecol_acrA	752
SRR26909531	Delhi	Controlled	Ecol_ampC_BLA	230
SRR26909531	Delhi	Controlled	Ecol_catII	39
SRR26909531	Delhi	Controlled	Ecol_emrE	203
SRR26909531	Delhi	Controlled	Ecol_mdfA	514
SRR26909531	Delhi	Controlled	EdeQ	65
SRR26909531	Delhi	Controlled	Efac_ACT_CHL	2
SRR26909531	Delhi	Controlled	Efae_ACT_CHL	2
SRR26909531	Delhi	Controlled	EreA	57
SRR26909531	Delhi	Controlled	EreA2	48
SRR26909531	Delhi	Controlled	EreB	85
SRR26909531	Delhi	Controlled	EreD	40
SRR26909531	Delhi	Controlled	Erm(30)	150
SRR26909531	Delhi	Controlled	Erm(31)	93
SRR26909531	Delhi	Controlled	Erm(33)	9
SRR26909531	Delhi	Controlled	Erm(34)	90
SRR26909531	Delhi	Controlled	Erm(35)	200
SRR26909531	Delhi	Controlled	Erm(36)	116
SRR26909531	Delhi	Controlled	Erm(37)	164
SRR26909531	Delhi	Controlled	Erm(38)	101
SRR26909531	Delhi	Controlled	Erm(39)	43
SRR26909531	Delhi	Controlled	Erm(41)	14
SRR26909531	Delhi	Controlled	Erm(42)	60
SRR26909531	Delhi	Controlled	Erm(43)	45
SRR26909531	Delhi	Controlled	Erm(44)v	13
SRR26909531	Delhi	Controlled	Erm(47)	212
SRR26909531	Delhi	Controlled	Erm(48)	60
SRR26909531	Delhi	Controlled	Erm(49)	54
SRR26909531	Delhi	Controlled	Erm(50)	43
SRR26909531	Delhi	Controlled	Erm(51)	202
SRR26909531	Delhi	Controlled	Erm(52)	80
SRR26909531	Delhi	Controlled	Erm(K)	152
SRR26909531	Delhi	Controlled	Erm(O)-lrm	31
SRR26909531	Delhi	Controlled	ErmA	7
SRR26909531	Delhi	Controlled	ErmB	244
SRR26909531	Delhi	Controlled	ErmC	39
SRR26909531	Delhi	Controlled	ErmD	122
SRR26909531	Delhi	Controlled	ErmE	223
SRR26909531	Delhi	Controlled	ErmF	241
SRR26909531	Delhi	Controlled	ErmG	31
SRR26909531	Delhi	Controlled	ErmH	129
SRR26909531	Delhi	Controlled	ErmN	14
SRR26909531	Delhi	Controlled	ErmO-srmA	53
SRR26909531	Delhi	Controlled	ErmQ	133
SRR26909531	Delhi	Controlled	ErmR	239
SRR26909531	Delhi	Controlled	ErmS	52
SRR26909531	Delhi	Controlled	ErmT	146
SRR26909531	Delhi	Controlled	ErmU	8
SRR26909531	Delhi	Controlled	ErmV	67
SRR26909531	Delhi	Controlled	ErmW	59
SRR26909531	Delhi	Controlled	ErmX	515
SRR26909531	Delhi	Controlled	ErmY	17
SRR26909531	Delhi	Controlled	EstT	296
SRR26909531	Delhi	Controlled	FAR-1	1
SRR26909531	Delhi	Controlled	FEZ-1	2
SRR26909531	Delhi	Controlled	FIA-1	2
SRR26909531	Delhi	Controlled	FIM-1	2
SRR26909531	Delhi	Controlled	FONA-12	1
SRR26909531	Delhi	Controlled	FONA-2	1
SRR26909531	Delhi	Controlled	FONA-5	2
SRR26909531	Delhi	Controlled	FOX-10	4
SRR26909531	Delhi	Controlled	FOX-12	17
SRR26909531	Delhi	Controlled	FOX-13	23
SRR26909531	Delhi	Controlled	FOX-15	3
SRR26909531	Delhi	Controlled	FOX-16	1
SRR26909531	Delhi	Controlled	FOX-18	11
SRR26909531	Delhi	Controlled	FOX-19	2
SRR26909531	Delhi	Controlled	FOX-2	4
SRR26909531	Delhi	Controlled	FOX-21	1
SRR26909531	Delhi	Controlled	FOX-3	12
SRR26909531	Delhi	Controlled	FOX-4	5
SRR26909531	Delhi	Controlled	FPH-1	2
SRR26909531	Delhi	Controlled	FRI-1	3
SRR26909531	Delhi	Controlled	FRI-10	1
SRR26909531	Delhi	Controlled	FRI-12	3
SRR26909531	Delhi	Controlled	FRI-5	2
SRR26909531	Delhi	Controlled	FomA	4
SRR26909531	Delhi	Controlled	FomB	4
SRR26909531	Delhi	Controlled	FosA	55
SRR26909531	Delhi	Controlled	FosA2	12
SRR26909531	Delhi	Controlled	FosA3	2
SRR26909531	Delhi	Controlled	FosA4	3
SRR26909531	Delhi	Controlled	FosA6	17
SRR26909531	Delhi	Controlled	FosA7	3
SRR26909531	Delhi	Controlled	FosA7.5	12
SRR26909531	Delhi	Controlled	FosB1	9
SRR26909531	Delhi	Controlled	FosB2	10
SRR26909531	Delhi	Controlled	FosB3	4
SRR26909531	Delhi	Controlled	FosB5	2
SRR26909531	Delhi	Controlled	FosC2	252
SRR26909531	Delhi	Controlled	FosD	5
SRR26909531	Delhi	Controlled	FosG	47
SRR26909531	Delhi	Controlled	FosH	3
SRR26909531	Delhi	Controlled	FosI	15
SRR26909531	Delhi	Controlled	FosK	48
SRR26909531	Delhi	Controlled	FosL1	21
SRR26909531	Delhi	Controlled	FosM1	6
SRR26909531	Delhi	Controlled	FosM2	17
SRR26909531	Delhi	Controlled	FosM3	17
SRR26909531	Delhi	Controlled	FosX	34
SRR26909531	Delhi	Controlled	FosXCC	11
SRR26909531	Delhi	Controlled	FosY	1
SRR26909531	Delhi	Controlled	FusF	2
SRR26909531	Delhi	Controlled	GES-12	6
SRR26909531	Delhi	Controlled	GES-13	12
SRR26909531	Delhi	Controlled	GES-14	36
SRR26909531	Delhi	Controlled	GES-21	122
SRR26909531	Delhi	Controlled	GES-30	1
SRR26909531	Delhi	Controlled	GES-32	1
SRR26909531	Delhi	Controlled	GES-35	1
SRR26909531	Delhi	Controlled	GES-38	1
SRR26909531	Delhi	Controlled	GES-39	1
SRR26909531	Delhi	Controlled	GIL-1	3
SRR26909531	Delhi	Controlled	GIM-1	3
SRR26909531	Delhi	Controlled	GIM-3	4
SRR26909531	Delhi	Controlled	GMA-1	5
SRR26909531	Delhi	Controlled	GMA-2	3
SRR26909531	Delhi	Controlled	GMB-1	13
SRR26909531	Delhi	Controlled	GOB-10	3
SRR26909531	Delhi	Controlled	GOB-11	1
SRR26909531	Delhi	Controlled	GOB-12	35
SRR26909531	Delhi	Controlled	GOB-13	9
SRR26909531	Delhi	Controlled	GOB-16	22
SRR26909531	Delhi	Controlled	GOB-18	6
SRR26909531	Delhi	Controlled	GOB-2	28
SRR26909531	Delhi	Controlled	GOB-23	3
SRR26909531	Delhi	Controlled	GOB-25	2
SRR26909531	Delhi	Controlled	GOB-28	26
SRR26909531	Delhi	Controlled	GOB-3	1
SRR26909531	Delhi	Controlled	GOB-32	3
SRR26909531	Delhi	Controlled	GOB-33	8
SRR26909531	Delhi	Controlled	GOB-34	7
SRR26909531	Delhi	Controlled	GOB-36	5
SRR26909531	Delhi	Controlled	GOB-39	1
SRR26909531	Delhi	Controlled	GOB-4	9
SRR26909531	Delhi	Controlled	GOB-40	2
SRR26909531	Delhi	Controlled	GOB-43	1
SRR26909531	Delhi	Controlled	GOB-44	7
SRR26909531	Delhi	Controlled	GOB-46	4
SRR26909531	Delhi	Controlled	GOB-49	4
SRR26909531	Delhi	Controlled	GOB-5	3
SRR26909531	Delhi	Controlled	GOB-7	4
SRR26909531	Delhi	Controlled	GOB-9	5
SRR26909531	Delhi	Controlled	GPC-1	3
SRR26909531	Delhi	Controlled	GRD23-1	14
SRR26909531	Delhi	Controlled	GRD33-1	58
SRR26909531	Delhi	Controlled	H-NS	795
SRR26909531	Delhi	Controlled	HBL-1	7
SRR26909531	Delhi	Controlled	HER-1	9
SRR26909531	Delhi	Controlled	HER-8	3
SRR26909531	Delhi	Controlled	HelR	1800
SRR26909531	Delhi	Controlled	ICR-Mc	70
SRR26909531	Delhi	Controlled	ICR-Mo	150
SRR26909531	Delhi	Controlled	IDC-1	15
SRR26909531	Delhi	Controlled	IDC-2	7
SRR26909531	Delhi	Controlled	IMI-13	1
SRR26909531	Delhi	Controlled	IMI-2	11
SRR26909531	Delhi	Controlled	IMI-24	3
SRR26909531	Delhi	Controlled	IMI-5	6
SRR26909531	Delhi	Controlled	IMI-8	5
SRR26909531	Delhi	Controlled	IMP-15	1
SRR26909531	Delhi	Controlled	IMP-17	2
SRR26909531	Delhi	Controlled	IMP-18	1
SRR26909531	Delhi	Controlled	IMP-22	1
SRR26909531	Delhi	Controlled	IMP-26	8
SRR26909531	Delhi	Controlled	IMP-27	2
SRR26909531	Delhi	Controlled	IMP-28	2
SRR26909531	Delhi	Controlled	IMP-29	5
SRR26909531	Delhi	Controlled	IMP-31	7
SRR26909531	Delhi	Controlled	IMP-34	7
SRR26909531	Delhi	Controlled	IMP-39	1
SRR26909531	Delhi	Controlled	IMP-40	1
SRR26909531	Delhi	Controlled	IMP-42	2
SRR26909531	Delhi	Controlled	IMP-45	7
SRR26909531	Delhi	Controlled	IMP-46	2
SRR26909531	Delhi	Controlled	IMP-51	1
SRR26909531	Delhi	Controlled	IMP-60	5
SRR26909531	Delhi	Controlled	IMP-61	13
SRR26909531	Delhi	Controlled	IMP-73	1
SRR26909531	Delhi	Controlled	IMP-81	1
SRR26909531	Delhi	Controlled	IND-11	4
SRR26909531	Delhi	Controlled	IND-4	1
SRR26909531	Delhi	Controlled	IND-9	1
SRR26909531	Delhi	Controlled	IreK	8063
SRR26909531	Delhi	Controlled	KBL-1	12
SRR26909531	Delhi	Controlled	KHM-1	6
SRR26909531	Delhi	Controlled	KHM-2	7
SRR26909531	Delhi	Controlled	KLUC-1	2
SRR26909531	Delhi	Controlled	KPC-141	1
SRR26909531	Delhi	Controlled	KPC-15	1
SRR26909531	Delhi	Controlled	KPC-16	1
SRR26909531	Delhi	Controlled	KPC-181	1
SRR26909531	Delhi	Controlled	KPC-22	8
SRR26909531	Delhi	Controlled	KPC-54	1
SRR26909531	Delhi	Controlled	Kpne_KpnE	206
SRR26909531	Delhi	Controlled	Kpne_KpnF	191
SRR26909531	Delhi	Controlled	Kpne_KpnG	389
SRR26909531	Delhi	Controlled	Kpne_KpnH	43
SRR26909531	Delhi	Controlled	Kpne_OmpK37	2314
SRR26909531	Delhi	Controlled	Kpne_acrA	244
SRR26909531	Delhi	Controlled	L1_BLA	19
SRR26909531	Delhi	Controlled	LAP-2	1
SRR26909531	Delhi	Controlled	LAQ-1	21
SRR26909531	Delhi	Controlled	LCR-1	193
SRR26909531	Delhi	Controlled	LEN-14	1
SRR26909531	Delhi	Controlled	LEN-21	1
